looptime,ax,ay,az,gx,gy,gz,baro_temp,baro_pressure
571000,-0.08,-0.05,-1.02,0.27,-0.03,-0.12,30.16,96722.75
571043,-0.09,-0.05,-1.02,0.19,0.17,0.19,30.16,96722.75
571082,-0.08,-0.05,-1.01,0.15,0.03,0.2,30.16,96723.25
571118,-0.08,-0.05,-1.01,0.15,0.05,-0.16,30.16,96724.41
571153,-0.09,-0.06,-1.02,0.42,0.17,0.16,30.16,96724.41
571193,-0.09,-0.05,-1.02,-0.1,-0.11,-0.01,30.16,96721.75
571232,-0.09,-0.05,-1.02,0.3,-0.04,-0.12,30.16,96721.75
571267,-0.09,-0.05,-1.02,0.21,0.03,-0.03,30.16,96719.76
571302,-0.09,-0.06,-1.02,0.22,-0.03,-0.03,30.16,96719.76
571346,-0.09,-0.06,-1.02,0.19,0.18,-0.01,30.16,96723.55
571383,-0.08,-0.05,-1.02,0.06,0.15,-0.06,30.16,96722.08
571418,-0.09,-0.06,-1.02,0.16,0.03,-0.21,30.16,96722.08
571456,-0.08,-0.06,-1.02,-0.13,0.06,-0.26,30.16,96725.74
571494,-0.09,-0.06,-1.02,0.22,-0.12,-0.24,30.16,96725.74
571531,-0.09,-0.05,-1.02,0.19,-0.11,-0.1,30.16,96723.55
571567,-0.08,-0.05,-1.02,0.07,0.15,-0.01,30.16,96723.55
571603,-0.09,-0.06,-1.02,-0.08,-0.14,-0.3,30.16,96725.91
571641,-0.08,-0.06,-1.02,0.36,0.21,-0.12,30.16,96725.91
571682,-0.08,-0.06,-1.02,0.09,-0.09,0.07,30.16,96724.44
571719,-0.08,-0.05,-1.02,0.25,0.12,0,30.16,96720.92
571756,-0.09,-0.05,-1.02,0.18,0.18,-0.04,30.16,96720.92
571793,-0.08,-0.05,-1.01,0.15,0.05,0,30.16,96722.42
571830,-0.09,-0.06,-1.02,0.32,-0.33,-0.21,30.16,96722.42
571867,-0.08,-0.06,-1.02,0.24,-0.09,-0.04,30.16,96723.78
571904,-0.09,-0.06,-1.02,0.06,0.05,0.05,30.16,96723.78
571941,-0.09,-0.06,-1.02,0.09,-0.01,0.13,30.16,96724.08
571983,-0.08,-0.06,-1.02,0.12,0.08,-0.01,30.17,96726.64
572019,-0.09,-0.05,-1.02,0.3,-0.03,-0.03,30.17,96726.64
572055,-0.09,-0.06,-1.03,0.1,-0.17,-0.1,30.16,96722.42
572092,-0.08,-0.05,-1.02,0.06,0.06,-0.18,30.16,96722.42
572131,-0.08,-0.05,-1.02,0.19,0.26,-0.16,30.17,96721.65
572168,-0.09,-0.05,-1.01,0.27,0.28,-0.09,30.17,96722.62
572203,-0.09,-0.06,-1.02,0.32,0,-0.15,30.16,96722.62
572240,-0.08,-0.05,-1.02,0.45,0.03,-0.18,30.16,96721.13
572278,-0.09,-0.05,-1.01,0.22,0.2,-0.07,30.16,96721.13
572318,-0.09,-0.05,-1.02,0.16,0.14,-0.12,30.16,96722.78
572354,-0.08,-0.06,-1.02,0.33,0.06,-0.13,30.16,96722.78
572394,-0.08,-0.05,-1.02,0.06,-0.04,-0.09,30.17,96722.99
572432,-0.09,-0.06,-1.02,0.16,-0.09,0.05,30.16,96721.13
572468,-0.09,-0.05,-1.02,0.13,-0.14,-0.26,30.16,96721.13
572504,-0.09,-0.06,-1.02,0.15,-2.21,0.13,30.16,96724.11
572541,-0.09,-0.06,-1.03,0.25,-0.33,-0.26,30.16,96724.11
572580,-0.09,-0.06,-1.02,-0.01,-0.09,-0.23,30.16,96723.45
572619,-0.09,-0.06,-1.02,0.15,0.08,0,30.16,96723.45
572656,-0.09,-0.06,-1.02,0.47,0.21,0.17,30.16,96723.61
572695,-0.09,-0.05,-1.02,0.3,-0.29,-0.19,30.16,96724.11
572731,-0.08,-0.06,-1.02,0.19,-0.33,0.22,30.16,96724.11
572767,-0.09,-0.06,-1.02,0.16,-0.04,-0.13,30.16,96724.08
572805,-0.09,-0.05,-1.02,0.27,0.11,-0.06,30.16,96724.08
572843,-0.09,-0.06,-1.02,0.22,0.15,-0.03,30.17,96721.16
572880,-0.08,-0.05,-1.03,0.13,0.02,-0.16,30.17,96721.16
572920,-0.08,-0.05,-1.02,0.12,-0.35,0.05,30.16,96723.25
572963,-0.08,-0.05,-1.02,0.1,0.06,-0.21,30.17,96725.97
573001,-0.09,-0.05,-1.02,-0.13,0.18,0.03,30.17,96725.97
573037,-0.09,-0.06,-1.02,0.13,-0.06,0.19,30.16,96722.78
573076,-0.09,-0.05,-1.02,0.06,-0.24,-0.07,30.16,96722.78
573113,-0.09,-0.05,-1.01,0.04,0.09,-0.09,30.17,96724.47
573150,-0.08,-0.05,-1.02,0.41,0.05,-0.1,30.17,96724.47
573186,-0.09,-0.06,-1.02,0.19,-0.11,-0.01,30.17,96724.47
573223,-0.09,-0.06,-1.02,0.27,-0.15,-0.03,30.16,96722.08
573263,-0.09,-0.05,-1.01,0.24,-0.08,-0.15,30.16,96722.08
573301,-0.08,-0.05,-1.02,0.1,0.17,-0.12,30.16,96722.92
573339,-0.08,-0.05,-1.03,0.09,-0.29,-0.44,30.16,96722.92
573376,-0.09,-0.05,-1.01,0.1,-0.03,-0.27,30.16,96724.41
573412,-0.09,-0.05,-1.02,0.25,0.11,0.05,30.16,96723.25
573449,-0.09,-0.05,-1.02,0.16,0.14,-0.12,30.16,96723.25
573487,-0.09,-0.05,-1.02,0.16,-0.15,-0.06,30.17,96725.64
573523,-0.09,-0.05,-1.02,0.36,0.18,-0.23,30.17,96725.64
573559,-0.09,-0.06,-1.02,0.25,-0.18,-0.16,30.16,96723.94
573602,-0.09,-0.06,-1.02,0.24,0.02,-0.1,30.16,96723.94
573640,-0.09,-0.06,-1.02,0.35,-0.09,-0.24,30.17,96723.48
573676,-0.08,-0.05,-1.02,0.1,0.11,-0.16,30.16,96724.28
573712,-0.09,-0.05,-1.02,0.01,0.03,0.03,30.16,96724.28
573751,-0.08,-0.05,-1.02,0.04,0.31,-0.12,30.17,96723.14
573790,-0.08,-0.06,-1.02,0.12,-0.15,0.1,30.17,96723.14
573826,-0.08,-0.05,-1.02,0.07,-0.03,0.13,30.17,96725.31
573860,-0.09,-0.06,-1.01,0.03,-0.06,-0.04,30.17,96725.31
573904,-0.08,-0.05,-1.02,0.03,-0.15,-0.01,30.17,96724.47
573941,-0.08,-0.05,-1.02,0.16,-0.11,0.2,30.17,96724.81
573978,-0.09,-0.06,-1.03,0.33,-0.06,-0.26,30.17,96724.81
574031,-0.08,-0.05,-1.02,-0.02,-0.09,0,30.16,96723.78
574071,-0.09,-0.06,-1.02,0.15,0.03,-0.03,30.17,96724.14
574108,-0.08,-0.05,-1.01,0.25,0,-0.18,30.17,96724.14
574144,-0.08,-0.06,-1.02,0.06,0.09,-0.16,30.17,96723.17
574181,-0.09,-0.05,-1.02,0.44,-0.15,0,30.17,96723.17
574220,-0.09,-0.06,-1.01,0.42,-0.15,-0.06,30.17,96724.67
574261,-0.09,-0.05,-1.02,0.09,-0.2,-0.16,30.17,96724.67
574299,-0.08,-0.05,-1.02,0.28,0.12,-0.12,30.17,96723.85
574336,-0.08,-0.05,-1.02,0.13,0.31,0.05,30.17,96723.35
574372,-0.09,-0.06,-1.02,0.39,0.14,0.02,30.17,96723.35
574409,-0.09,-0.06,-1.01,0.01,-0.03,-0.18,30.17,96721.99
574446,-0.09,-0.06,-1.02,0.22,0.06,-0.09,30.17,96721.99
574483,-0.08,-0.05,-1.01,0.15,-0.01,0.08,30.17,96721.85
574520,-0.08,-0.05,-1.02,0.24,-0.06,-0.23,30.17,96721.85
574562,-0.09,-0.06,-1.02,0.32,0.03,0.03,30.17,96721.35
574599,-0.08,-0.06,-1.01,0.27,0.08,0.08,30.17,96721.72
574635,-0.09,-0.06,-1.02,0.13,0.05,-0.23,30.17,96721.72
574671,-0.09,-0.06,-1.02,0.18,0.15,0.07,30.17,96720.19
574709,-0.09,-0.06,-1.02,0.44,-0.04,-0.06,30.17,96720.19
574746,-0.08,-0.06,-1.02,0.32,-0.08,-0.13,30.17,96721.02
574782,-0.09,-0.05,-1.02,0.03,-0.29,-0.03,30.17,96721.02
574819,-0.09,-0.05,-1.01,0.09,-0.09,0.02,30.17,96722.02
574857,-0.09,-0.05,-1.01,0.18,0.2,0.14,30.17,96721.65
574898,-0.09,-0.05,-1.02,-0.1,-0.12,-0.07,30.17,96721.65
574932,-0.08,-0.05,-1.02,0.01,-0.18,0.13,30.17,96721.35
574972,-0.08,-0.06,-1.02,0.42,0.09,-0.09,30.17,96721.35
575010,-0.09,-0.06,-1.02,0.18,0.02,0.11,30.17,96722.55
575046,-0.08,-0.05,-1.02,0.18,0.08,0.13,30.17,96722.55
575082,-0.08,-0.05,-1.02,0.13,0.14,-0.18,30.17,96723.21
575120,-0.08,-0.06,-1.01,0.21,0.06,-0.3,30.17,96723.35
575158,-0.08,-0.05,-1.02,0.25,-0.12,-0.06,30.17,96723.35
575198,-0.09,-0.06,-1.03,0.18,-0.04,-0.04,30.18,96723.11
575235,-0.09,-0.06,-1.01,0.01,0.06,-0.13,30.18,96723.11
575272,-0.09,-0.05,-1.02,0.1,0.02,0.1,30.17,96723.71
575309,-0.09,-0.06,-1.02,0.16,0.02,0.05,30.17,96723.71
575345,-0.08,-0.06,-1.02,0.28,0.03,-0.13,30.17,96721.88
575382,-0.08,-0.06,-1.02,0.03,0.11,-0.32,30.17,96722.88
575421,-0.09,-0.06,-1.01,0.18,0.18,0.02,30.17,96722.88
575457,-0.09,-0.05,-1.02,0.38,0,-0.01,30.17,96725.03
575493,-0.09,-0.06,-1.02,0.32,0.09,0.13,30.17,96725.03
575535,-0.09,-0.05,-1.02,0.25,0.14,-0.15,30.17,96725.74
575571,-0.09,-0.05,-1.02,0.07,0.4,-0.16,30.17,96725.74
575608,-0.09,-0.06,-1.02,0.15,0.09,-0.18,30.17,96722.55
575645,-0.09,-0.05,-1.02,0.18,-0.06,0.02,30.17,96723.91
575682,-0.09,-0.05,-1.02,0.21,0.12,-0.06,30.17,96723.91
575719,-0.09,-0.06,-1.01,0.27,-0.32,0.07,30.17,96723.71
575756,-0.09,-0.06,-1.02,0.03,0.03,0.07,30.17,96723.71
575794,-0.09,-0.05,-1.02,0.18,-0.11,-0.07,30.17,96724.71
575834,-0.09,-0.05,-1.02,0.1,-0.03,-0.13,30.17,96724.71
575870,-0.09,-0.06,-1.02,0.19,-0.06,-0.06,30.17,96723.88
575909,-0.09,-0.06,-1.02,0.13,0.11,0.14,30.17,96725.4
575946,-0.09,-0.05,-1.02,-0.02,-0.14,0.13,30.17,96725.4
575981,-0.09,-0.05,-1.02,0.13,-0.08,-0.24,30.17,96725.21
576019,-0.08,-0.06,-1.02,-0.08,0.11,-0.04,30.17,96725.21
576057,-0.08,-0.05,-1.02,0.1,-0.01,-0.09,30.17,96723.57
576094,-0.09,-0.05,-1.02,0.36,-0.12,0.1,30.17,96723.57
576129,-0.09,-0.05,-1.01,0.16,0,-0.19,30.18,96725.27
576185,-0.09,-0.05,-1.01,0.12,0.08,-0.06,30.18,96724.6
576222,-0.08,-0.06,-1.02,0.28,-0.14,-0.07,30.18,96724.6
576259,-0.08,-0.05,-1.01,0.04,0.17,0.17,30.17,96724.21
576295,-0.09,-0.06,-1.02,0.33,0.15,0,30.17,96722.41
576333,-0.09,-0.06,-1.02,0.19,-0.08,-0.04,30.17,96722.41
576371,-0.08,-0.06,-1.01,0.19,0.12,-0.21,30.18,96725.93
576408,-0.09,-0.05,-1.01,-0.07,0.14,0.08,30.18,96725.93
576445,-0.09,-0.06,-1.02,0.1,0.18,-0.03,30.18,96726.42
576487,-0.09,-0.06,-1.02,-0.13,-0.17,-0.21,30.18,96726.42
576523,-0.08,-0.06,-1.02,0.03,0.02,-0.19,30.17,96723.57
576560,-0.09,-0.06,-1.01,0.32,-0.15,0.07,30.17,96723.74
576598,-0.08,-0.06,-1.02,0.1,0.11,0.13,30.17,96723.74
576634,-0.08,-0.05,-1.02,0.16,0.08,-0.07,30.17,96724.84
576670,-0.08,-0.05,-1.01,0.15,-0.12,-0.19,30.17,96724.84
576707,-0.08,-0.06,-1.02,-0.17,0.05,-0.09,30.17,96723.07
576746,-0.09,-0.05,-1.02,0.1,0.03,-0.3,30.17,96723.07
576783,-0.09,-0.06,-1.02,0.1,0.06,-0.01,30.17,96722.88
576822,-0.09,-0.05,-1.02,0.01,0,-0.03,30.17,96722.75
576861,-0.09,-0.06,-1.02,0.19,-0.08,-0.03,30.17,96722.75
576899,-0.09,-0.05,-1.02,0.33,0.17,0.07,30.18,96723.27
576934,-0.09,-0.06,-1.01,0.28,-0.11,0.02,30.18,96723.27
576969,-0.09,-0.05,-1.02,0.25,-0.15,-0.06,30.18,96722.64
577008,-0.09,-0.06,-1.02,0.27,0,-0.15,30.18,96722.64
577046,-0.08,-0.05,-1.02,0.53,0.35,-0.07,30.18,96723.27
577083,-0.09,-0.05,-1.02,0.19,0.2,-0.23,30.18,96723.61
577130,-0.09,-0.05,-1.02,0.04,0.17,-0.04,30.18,96723.61
577167,-0.09,-0.06,-1.02,0.12,0.15,-0.19,30.18,96724.64
577206,-0.09,-0.05,-1.02,0.19,-0.01,-0.06,30.18,96724.64
577244,-0.09,-0.06,-1.02,0.36,-0.18,0.07,30.18,96724.3
577280,-0.08,-0.06,-1.02,0.07,-0.14,0.08,30.18,96722.78
577316,-0.09,-0.05,-1.02,0.13,0.15,-0.13,30.18,96722.78
577354,-0.09,-0.06,-1.02,-0.07,-0.03,-0.3,30.18,96722.64
577391,-0.08,-0.06,-1.01,0.21,0.11,-0.26,30.18,96722.64
577427,-0.09,-0.06,-1.02,0.12,0.05,0.03,30.18,96723.8
577470,-0.09,-0.06,-1.02,0.42,-0.08,0.1,30.18,96723.8
577509,-0.08,-0.05,-1.02,-0.11,0.09,0.03,30.18,96722.78
577544,-0.08,-0.05,-1.02,-0.17,0.11,-0.06,30.18,96723.64
577580,-0.09,-0.06,-1.02,0.16,0.12,-0.16,30.18,96723.64
577619,-0.09,-0.05,-1.02,-0.13,-0.27,-0.01,30.18,96725.1
577657,-0.09,-0.06,-1.02,0.12,0.31,-0.04,30.18,96725.1
577693,-0.09,-0.06,-1.02,0.16,0.15,-0.1,30.18,96724.93
577728,-0.09,-0.06,-1.02,0.3,0.09,-0.18,30.18,96724.93
577772,-0.08,-0.05,-1.02,0.56,0.03,-0.09,30.17,96723.74
577809,-0.09,-0.05,-1.02,0.16,0.06,-0.07,30.18,96722.44
577844,-0.09,-0.05,-1.02,0.24,0.21,0.05,30.18,96722.44
577882,-0.08,-0.05,-1.01,0.21,-0.03,0.32,30.18,96722.28
577920,-0.09,-0.05,-1.02,0.1,0.18,0.11,30.18,96722.28
577956,-0.08,-0.06,-1.02,0.38,0.08,-0.07,30.18,96723.11
577991,-0.09,-0.06,-1.02,0.16,-0.06,-0.12,30.18,96723.11
578029,-0.08,-0.06,-1.02,0.16,0.17,-0.29,30.18,96721.44
578067,-0.09,-0.06,-1.02,0.32,0.02,-0.12,30.18,96724.8
578108,-0.08,-0.05,-1.03,0.12,-0.04,-0.21,30.18,96724.8
578146,-0.08,-0.06,-1.02,0.12,0.15,-0.13,30.19,96724.34
578200,-0.09,-0.06,-1.02,-0.02,0.15,-0.23,30.18,96721.32
578238,-0.09,-0.06,-1.02,0.27,0.08,0.22,30.18,96721.32
578275,-0.08,-0.06,-1.02,0.32,0.29,-0.13,30.18,96723.14
578312,-0.09,-0.05,-1.02,0.04,-0.01,-0.15,30.18,96723.14
578349,-0.09,-0.05,-1.02,0.12,0.14,-0.27,30.18,96722.28
578386,-0.09,-0.05,-1.02,-0.16,-0.14,0.1,30.18,96722.28
578429,-0.09,-0.06,-1.03,-0.01,-0.08,-0.09,30.18,96721.94
578466,-0.08,-0.06,-1.02,0.25,0.2,-0.06,30.18,96723.3
578502,-0.09,-0.06,-1.02,0.06,0,-0.09,30.18,96723.3
578539,-0.09,-0.05,-1.02,0.21,0.15,-0.07,30.18,96725.14
578577,-0.09,-0.05,-1.02,0.12,0.14,-0.13,30.18,96725.14
578614,-0.08,-0.05,-1.02,0.32,0.03,0.03,30.18,96725.1
578650,-0.09,-0.06,-1.02,0.07,-0.37,-0.06,30.18,96725.1
578686,-0.08,-0.05,-1.02,0.22,-0.03,-0.12,30.18,96724.64
578724,-0.08,-0.06,-1.02,0.03,-0.12,-0.12,30.18,96724.3
578765,-0.08,-0.05,-1.02,0.36,0.09,-0.01,30.18,96724.3
578801,-0.09,-0.05,-1.02,0.15,0.02,-0.12,30.18,96723.47
578840,-0.09,-0.06,-1.02,0.32,0.18,-0.09,30.18,96723.47
578879,-0.08,-0.05,-1.02,-0.07,-0.01,0.07,30.18,96725.46
578914,-0.09,-0.05,-1.02,0.03,0.08,0.11,30.18,96725.46
578950,-0.09,-0.06,-1.02,0.22,0,-0.07,30.18,96723.64
578989,-0.08,-0.06,-1.02,0.21,0.12,-0.04,30.18,96726.46
579026,-0.09,-0.05,-1.02,0.27,0.09,0.02,30.18,96726.46
579065,-0.09,-0.06,-1.02,0.1,0.06,-0.06,30.18,96722.97
579102,-0.08,-0.06,-1.01,0.13,-0.29,-0.09,30.18,96722.97
579140,-0.08,-0.05,-1.02,0.32,0.23,-0.18,30.18,96723.8
579177,-0.08,-0.05,-1.02,0.19,0.08,-0.06,30.18,96723.8
579213,-0.08,-0.06,-1.02,0.15,-0.08,-0.23,30.18,96721.14
579251,-0.08,-0.05,-1.02,0.25,0.29,-0.21,30.18,96720.32
579289,-0.08,-0.06,-1.02,0.04,-0.17,0.07,30.18,96720.32
579325,-0.08,-0.05,-1.02,0.42,-0.23,-0.1,30.18,96722.97
579361,-0.08,-0.05,-1.02,0.21,0.23,-0.1,30.18,96722.97
579402,-0.08,-0.06,-1.02,0.16,0.03,-0.01,30.18,96721.78
579440,-0.09,-0.05,-1.01,0.22,0.05,-0.35,30.18,96721.78
579476,-0.09,-0.05,-1.02,0.33,-0.01,-0.01,30.18,96724.64
579514,-0.08,-0.05,-1.02,0.15,-0.27,-0.12,30.18,96723.67
579551,-0.09,-0.05,-1.01,0.21,-0.2,-0.1,30.18,96723.67
579588,-0.09,-0.05,-1.02,0.42,0.15,-0.19,30.18,96723.64
579624,-0.09,-0.05,-1.02,0.15,0.11,0.22,30.18,96723.64
579661,-0.08,-0.05,-1.01,0.32,0.18,-0.03,30.18,96723.17
579701,-0.08,-0.06,-1.02,0.12,0.17,-0.23,30.18,96723.17
579738,-0.08,-0.06,-1.02,0.22,-0.26,-0.04,30.18,96723.97
579777,-0.09,-0.05,-1.02,0.12,0.17,0.05,30.18,96721.49
579814,-0.08,-0.05,-1.02,0.32,0.03,-0.07,30.18,96721.49
579849,-0.08,-0.06,-1.03,0.21,-0.23,-0.29,30.18,96723.64
579887,-0.08,-0.05,-1.02,-0.01,0.08,-0.32,30.18,96723.64
579924,-0.08,-0.05,-1.03,0.25,0.08,-0.01,30.18,96722.64
579961,-0.09,-0.06,-1.01,0.04,0.11,0.1,30.18,96722.64
579997,-0.09,-0.05,-1.01,0.42,-0.08,-0.1,30.18,96720.64
580040,-0.09,-0.06,-1.02,0.28,0.02,-0.15,30.18,96719.65
580078,-0.09,-0.05,-1.01,0.3,0.05,0.08,30.18,96719.65
580114,-0.09,-0.05,-1.02,0.41,-0.09,-0.04,30.18,96722.47
580150,-0.08,-0.06,-1.01,0.06,0.17,0.19,30.18,96722.47
580189,-0.08,-0.06,-1.02,0.33,-0.01,-0.01,30.18,96722.98
580227,-0.08,-0.05,-1.01,0.35,0.2,-0.01,30.18,96722.98
580262,-0.08,-0.06,-1.02,0.21,0.08,-0.1,30.18,96723.34
580298,-0.08,-0.05,-1.02,-0.05,-0.18,-0.1,30.18,96721.67
580341,-0.08,-0.06,-1.01,-0.1,0.05,0.13,30.18,96721.67
580378,-0.09,-0.05,-1.03,0.18,-0.06,-0.15,30.18,96723.81
580414,-0.08,-0.06,-1.02,0.18,-0.2,-0.07,30.18,96723.81
580451,-0.08,-0.06,-1.02,0.28,-0.03,-0.04,30.18,96720.99
580489,-0.08,-0.06,-1.02,0.42,0.05,0.16,30.18,96723.8
580526,-0.09,-0.05,-1.02,0.09,-0.04,-0.06,30.18,96724.14
580561,-0.08,-0.06,-1.02,-0.05,0.15,-0.07,30.19,96722.18
580598,-0.09,-0.06,-1.02,0.03,0.32,0.02,30.19,96722.18
580636,-0.09,-0.05,-1.02,0.15,0.06,-0.03,30.18,96722.32
580677,-0.09,-0.05,-1.02,0.32,0.12,0,30.18,96722.32
580714,-0.08,-0.06,-1.02,0.04,-0.21,0.14,30.18,96721.85
580751,-0.09,-0.06,-1.02,0.12,0.14,-0.1,30.18,96723.5
580788,-0.08,-0.06,-1.02,-0.08,0.18,-0.04,30.18,96723.5
580825,-0.08,-0.06,-1.02,0.01,-0.24,-0.04,30.19,96722.18
580861,-0.08,-0.05,-1.02,0.21,0.15,0.1,30.19,96722.18
580898,-0.09,-0.05,-1.02,0.32,-0.04,-0.13,30.18,96722.64
580935,-0.09,-0.05,-1.02,0.12,0.05,0,30.18,96722.64
580977,-0.08,-0.06,-1.01,0.19,0.03,-0.3,30.18,96721.67
581014,-0.08,-0.05,-1.02,-0.02,0,-0.12,30.18,96723.81
581050,-0.09,-0.05,-1.02,0.25,-0.01,-0.12,30.18,96723.81
581087,-0.09,-0.05,-1.02,0.12,-0.26,0.08,30.18,96724.17
581125,-0.08,-0.06,-1.03,0.1,0.2,-0.01,30.18,96724.17
581161,-0.09,-0.05,-1.02,0.09,0.26,0,30.18,96721.15
581198,-0.09,-0.06,-1.02,0.03,0.06,-0.1,30.18,96721.15
581243,-0.08,-0.05,-1.02,-0.08,-0.09,-0.07,30.18,96725.17
581280,-0.09,-0.06,-1.02,0.1,-0.01,0.03,30.19,96724.04
581324,-0.08,-0.05,-1.02,0.13,0.17,-0.19,30.19,96724.04
581359,-0.09,-0.06,-1.02,0.13,0.02,-0.18,30.18,96723.5
581397,-0.09,-0.06,-1.02,0.13,-0.04,-0.15,30.18,96723.5
581436,-0.09,-0.06,-1.02,0.25,0.11,-0.01,30.18,96723.5
581473,-0.08,-0.06,-1.02,0.25,-0.03,0.03,30.18,96721.02
581509,-0.09,-0.06,-1.02,0.19,-0.11,-0.06,30.18,96721.02
581545,-0.09,-0.05,-1.02,-0.02,0.15,0.02,30.19,96722.67
581584,-0.08,-0.06,-1.02,0.33,0.11,-0.16,30.19,96722.67
581624,-0.09,-0.06,-1.02,0.18,-0.01,0.08,30.18,96720.16
581660,-0.09,-0.06,-1.02,0.19,0.18,-0.38,30.18,96720.16
581699,-0.09,-0.05,-1.01,-0.05,-0.01,0.08,30.18,96720.99
581736,-0.08,-0.06,-1.02,0.21,-0.06,-0.16,30.18,96723.17
581772,-0.09,-0.06,-1.02,0.16,0.03,-0.01,30.18,96723.17
581808,-0.09,-0.05,-1.02,0.07,-0.04,0.05,30.18,96721.52
581847,-0.09,-0.06,-1.02,0.38,-0.14,-0.04,30.18,96721.52
581884,-0.08,-0.06,-1.02,0.15,-0.15,-0.09,30.19,96723.35
581920,-0.08,-0.06,-1.02,0.13,0.06,0.08,30.19,96723.35
581961,-0.08,-0.06,-1.02,0.06,-0.09,-0.21,30.19,96722.18
581999,-0.08,-0.06,-1.02,0.32,0,0.17,30.19,96721.52
582036,-0.08,-0.06,-1.02,0.18,-0.3,-0.01,30.19,96721.52
582071,-0.09,-0.05,-1.01,0.18,0.11,-0.1,30.19,96725
582109,-0.09,-0.06,-1.02,0.09,0.05,0.07,30.19,96725
582147,-0.08,-0.05,-1.02,0.13,0.21,-0.18,30.18,96722.67
582183,-0.08,-0.05,-1.02,0.42,0.11,-0.21,30.18,96722.67
582218,-0.08,-0.06,-1.02,0.1,-0.23,-0.12,30.18,96722.51
582261,-0.09,-0.06,-1.02,0.28,0.09,0,30.19,96722.52
582298,-0.08,-0.05,-1.02,0.18,-0.03,-0.07,30.19,96722.52
582334,-0.09,-0.05,-1.02,0.15,0.12,0.05,30.19,96724.5
582373,-0.08,-0.05,-1.02,0.16,-0.14,0.02,30.19,96724.5
582426,-0.08,-0.06,-1.01,0.38,-0.06,-0.21,30.19,96721.55
582464,-0.08,-0.06,-1.02,0.13,-0.14,-0.23,30.19,96722.35
582502,-0.09,-0.06,-1.01,0.15,-0.06,0.11,30.19,96722.35
582539,-0.08,-0.05,-1.02,0.32,-0.03,0.13,30.19,96722.71
582576,-0.08,-0.06,-1.01,0.33,0,0.16,30.19,96722.71
582618,-0.08,-0.06,-1.02,0.21,0.14,0.02,30.19,96723.51
582657,-0.09,-0.06,-1.02,0.04,-0.06,-0.16,30.19,96724.21
582694,-0.09,-0.05,-1.02,0.27,-0.03,0.1,30.19,96724.21
582730,-0.09,-0.06,-1.02,0.18,0.02,-0.12,30.19,96721.72
582767,-0.08,-0.06,-1.01,0.25,-0.14,0.2,30.19,96721.72
582805,-0.09,-0.05,-1.02,0.06,0.17,-0.09,30.19,96721.08
582842,-0.09,-0.06,-1.02,0.01,0.08,0,30.19,96721.08
582878,-0.08,-0.06,-1.01,0.15,0.05,-0.04,30.19,96724.17
582920,-0.08,-0.05,-1.02,0.28,-0.18,-0.12,30.19,96723.21
582958,-0.08,-0.06,-1.02,0.04,-0.01,-0.24,30.19,96723.21
582993,-0.09,-0.06,-1.02,0.22,0.09,-0.01,30.19,96722.05
583029,-0.09,-0.06,-1.02,-0.01,0.11,-0.13,30.19,96722.05
583068,-0.09,-0.06,-1.02,0.19,-0.01,-0.04,30.19,96722.88
583106,-0.09,-0.05,-1.02,0.25,0.03,-0.18,30.19,96722.88
583141,-0.08,-0.06,-1.02,0.25,0.14,0.05,30.19,96724.1
583177,-0.08,-0.05,-1.01,0.16,0.11,-0.26,30.19,96724.5
583216,-0.08,-0.06,-1.01,0.01,-0.08,0.13,30.19,96724.5
583257,-0.08,-0.05,-1.01,0.15,-0.09,-0.23,30.19,96722.35
583292,-0.08,-0.06,-1.02,0.13,0.02,0.23,30.19,96722.35
583329,-0.08,-0.05,-1.02,0.3,-0.03,-0.03,30.19,96723.38
583368,-0.08,-0.05,-1.01,0.32,0.35,0.05,30.19,96723.38
583404,-0.09,-0.05,-1.02,0.27,0.06,0.1,30.19,96721.35
583440,-0.09,-0.05,-1.02,0.18,0.15,-0.15,30.19,96724.01
583478,-0.08,-0.05,-1.02,0.15,0.15,0.13,30.19,96724.01
583516,-0.08,-0.06,-1.02,0.33,0.15,-0.06,30.19,96722.67
583556,-0.09,-0.05,-1.02,0.21,0.15,-0.15,30.19,96722.67
583592,-0.08,-0.05,-1.02,0.04,0.12,0.13,30.19,96722.38
583629,-0.09,-0.06,-1.01,0.42,0.11,0.05,30.19,96722.38
583666,-0.08,-0.06,-1.02,0.28,0.12,-0.09,30.19,96721.05
583703,-0.09,-0.06,-1.02,0.24,-0.27,-0.07,30.19,96721.25
583741,-0.08,-0.05,-1.02,0.04,0.12,0.03,30.19,96721.25
583777,-0.09,-0.06,-1.01,0.07,0.14,0.02,30.19,96722.05
583815,-0.08,-0.06,-1.02,0.13,-0.12,0.22,30.19,96722.05
583851,-0.08,-0.05,-1.02,0.1,0.18,-0.42,30.19,96722.67
583894,-0.09,-0.05,-1.02,0.19,0.26,-0.07,30.19,96722.67
583929,-0.09,-0.06,-1.02,0.27,0.15,-0.21,30.19,96723.71
583966,-0.09,-0.06,-1.02,0.32,0.26,-0.01,30.19,96722.05
584005,-0.08,-0.05,-1.01,0.36,0,-0.16,30.19,96722.05
584042,-0.09,-0.06,-1.01,0.35,0.03,-0.07,30.19,96724.93
584078,-0.08,-0.05,-1.02,0.48,0.23,-0.3,30.19,96724.93
584115,-0.09,-0.06,-1.02,0.13,-0.08,-0.29,30.19,96725.24
